chain_id,code,decision,stage,candidate_source,matched_focal_lexicon,focal_regex,description,rationale_category,rationale,legacy_stage,previous_stage,adjudication_method,human_review_status
cotton,520959,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing 85% or more by weight of cotton, printed, of weaves n.e.s. in item no. 5209.5, weighing more than 200g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521011,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, plain weave, weighing 200g/m2 or less",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonfabric,,frozen observable-attribution decision specification,not_performed
cotton,521012,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, 3-thread or 4-thread twill, including cross twill, weighing 200g/m2 or less",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521019,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, of weaves n.e.s. in item no. 5210.1, weighing 200g/m2 or less",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521021,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, bleached, plain weave, weighing 200g/m2 or less",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521022,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, bleached, 3-thread or 4-thread twill, including cross twill, weighing 200g/m2 or less",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521029,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing 200g/m2 or less, bleached, of weaves n.e.s. in item no. 5210.2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521031,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing 200g/m2 or less, dyed, plain weave",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonfabric,,frozen observable-attribution decision specification,not_performed
cotton,521032,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing 200g/m2 or less, dyed, 3-thread or 4-thread twill, including cross twill",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521039,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing 200g/m2 or less, dyed, of weaves n.e.s. in item no. 5210.3",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521041,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing 200g/m2 or less, of yarns of different colours, plain weave",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521042,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing 200g/m2 or less, of yarns of different colours, 3-thread or 4-thread twill, including cross twill",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521049,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing 200g/m2 or less, of yarns of different colours, of weaves n.e.s. in item no. 5210.4",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521051,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing 200g/m2 or less, printed, plain weave",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521052,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly of solely with man-made fibres, weighing 200g/m2 or less, printed, 3-thread or 4-thread twill, including cross twill",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521059,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing 200g/m2 or less, printed, of weaves n.e.s. in item no. 5210.5",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521111,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, plain weave, weighing more than 200g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonfabric,,frozen observable-attribution decision specification,not_performed
cotton,521112,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, 3- or 4-thread twill, including cross twill, weighing more than 200g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521119,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, of weaves n.e.s. in item no. 5211.1, weighing more than 200g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521121,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, bleached, plain weave",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521122,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, bleached, 3-thread or 4-thread twill, including cross twill",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521129,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, bleached, of weaves n.e.s. in item no. 5211.2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521131,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, dyed, plain weave",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonfabric,,frozen observable-attribution decision specification,not_performed
cotton,521132,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, dyed, 3-thread or 4-thread twill, including cross twill",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521139,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, dyed, of weaves n.e.s. in item no. 5211.3",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521141,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, of yarns of different colours, plain weave",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521142,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, of yarns of different colours, denim",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521143,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, of yarns of different colours, 3-thread or 4-thread twill, including cross twill",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521149,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, of yarns of different colours, of weaves n.e.s. in item no. 5211.4",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521151,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, printed, plain weave",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521152,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, printed, 3-thread or 4-thread twill, including cross twill",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521159,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, printed, of weaves n.e.s. in item no. 5211.5",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521211,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of cotton, unbleached, weighing not more than 200g/m2, n.e.s. in chapter 52",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonfabric,,frozen observable-attribution decision specification,not_performed
cotton,521212,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of cotton, bleached, weighing not more than 200g/m2, n.e.s. in chapter 52",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521213,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of cotton, dyed, weighing not more than 200g/m2, n.e.s. in chapter 52",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521214,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of cotton, of yarns of different colours, weighing not more than 200g/m2, n.e.s. in chapter 52",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521215,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of cotton, printed, weighing not more than 200g/m2, n.e.s. in chapter 52",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521221,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of cotton, unbleached, weighing more than  200g/m2, n.e.s. in chapter 52",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",exp_cottonfabric,,frozen observable-attribution decision specification,not_performed
cotton,521222,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of cotton, bleached, weighing more than 200g/m2, n.e.s. in chapter 52",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521223,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of cotton, dyed, weighing more than 200g/m2, n.e.s. in chapter 52",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521224,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of cotton, of yarns of different colours, weighing more than 200g/m2, n.e.s. in chapter 52",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,521225,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of cotton, printed, weighing more than 200g/m2, n.e.s. in chapter 52",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,540781,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, bleached or unbleached",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,540782,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, dyed",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,540783,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colours",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,550953,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Yarn: (not sewing thread), of polyester staple fibres, mixed mainly or solely with cotton, not put up for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,550962,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Yarn: (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with cotton, not put up for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,550992,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Yarn: (not sewing thread), of synthetic staple fibres, mixed mainly or solely with cotton, n.e.s. in heading no. 5509, not put up for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,550999,exclude,,observable_regex,True,\bcotton\b,"Yarn: (not sewing thread), of synthetic staple fibres, mixed mainly or solely with fibres (other than wool, fine animal hair or cotton), n.e.s. in heading no. 5509, not put up for retail sale",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
cotton,551030,include,exp_cottonyarn,observable_regex,True,\bcotton\b,"Yarn: (not sewing thread), of artificial staple fibres, mixed mainly or solely with cotton, not put up for retail sale",observable_attribution_and_stage_fit,"The official HS92 description identifies non-sewing yarn explicitly containing cotton, including cross-material blends, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551090,exclude,,observable_regex,True,\bcotton\b,"Yarn: (not sewing thread), of artificial staple fibres, mixed mainly or solely with fibres (other than wool, fine animal hair or cotton), not put up for retail sale",focal_expression_not_isolated,"Although the frozen focal expression occurs in the official HS92 description, the wording is negative, generic, multi-commodity, mixed-species, or otherwise does not isolate the focal commodity or material for attribution.",,,frozen observable-attribution decision specification,not_performed
cotton,551311,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: plain weave, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2, unbleached or bleached",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551312,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: 3-thread or 4-thread twill, of polyester staple fibres, containing less than 85% by weight of such, mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551313,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551319,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551321,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551322,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: 3- or 4-thread twill, including cross twill, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551323,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551329,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: dyed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551331,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: plain weave, of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551332,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: 3- or 4-thread twill, including cross twill, of yarns of different colours, less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551333,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2, n.e.s. in heading no. 5513",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551339,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: of yarns of different colours, containing less than 85% of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551341,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: plain weave, printed, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
cotton,551342,include,exp_cottonfabric,observable_regex,True,\bcotton\b,"Fabrics, woven: 3- or 4-thread twill, including cross twill, printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",observable_attribution_and_stage_fit,"The official HS92 description identifies woven fabric explicitly containing or made of cotton, which is inside the canonical stage definition. No unobserved product form, feedstock, species, or end use is inferred from the commodity name alone.",,,frozen observable-attribution decision specification,not_performed
